Date,Open,High,Low,Close,Volume,Adj Close
2015-01-02,36.669998,37.16,36.110001000000004,36.360001000000004,23605600,34.429333
2015-01-05,36.200001,36.450001,35.939999,35.950001,32785000,34.041103
2015-01-06,36.080002,36.23,35.259997999999996,35.279999,30847600,33.406677
2015-01-07,35.639998999999996,36.07,35.27,36.02,27725200,34.107386
2015-01-08,36.369999,37.0,36.259997999999996,36.689999,31765400,34.741808
2015-01-09,36.77,37.110001000000004,36.400002,36.759997999999996,22846000,34.808091
2015-01-12,36.900002,37.0,36.23,36.599998,29400800,34.656587
2015-01-13,36.869999,37.490002000000004,36.290001000000004,36.5,31478000,34.561898
2015-01-14,36.330002,36.91,35.91,36.349998,34250300,34.419862
2015-01-15,36.529999,36.880001,36.029999,36.189999,47181800,34.268358
2015-01-16,36.119999,36.66,35.509997999999996,36.450001,62812200,34.514554
2015-01-20,36.099998,36.459998999999996,35.57,36.09,35929400,34.173669
2015-01-21,35.849998,36.68,35.77,36.48,27442600,34.54296
2015-01-22,36.560001,37.0,36.139998999999996,36.91,31809900,34.950128
2015-01-23,36.959998999999996,37.029999,36.380001,36.450001,27427100,34.514554
2015-01-26,36.189999,36.299999,35.57,35.810001,30906800,33.908538
2015-01-27,34.400002,34.720001,33.549999,34.189999,58456200,32.374555
2015-01-28,34.470001,34.700001,33.720001,33.779999,34929100,31.986325
2015-01-29,33.84,34.279999,33.459998999999996,34.209998999999996,29569400,32.393493
2015-01-30,33.700001,33.990002000000004,33.0,33.040001000000004,38719700,31.285621000000003
2015-02-02,33.060001,33.75,32.650002,33.650002,38733800,31.863231
2015-02-03,33.779999,34.049999,32.610001000000004,33.700001,36038300,31.910575
2015-02-04,33.669998,33.84,33.299999,33.599998,25052800,32.044090000000004
2015-02-05,33.68,33.990002000000004,33.450001,33.939999,20491400,32.368346
2015-02-06,33.919998,34.0,33.139998999999996,33.299999,29124600,31.757983000000003
2015-02-09,33.0,33.240002000000004,32.669998,32.93,28705500,31.405117999999998
2015-02-10,33.200001,33.73,33.049999,33.700001,20200000,32.139462
2015-02-11,33.669998,33.759997999999996,33.32,33.549999,18364200,31.996407
2015-02-12,33.98,34.130001,33.759997999999996,34.130001,20056700,32.54955
2015-02-13,34.25,34.369999,33.950001,34.360001000000004,18037900,32.768899
2015-02-17,34.400002,34.75,34.259997999999996,34.740002000000004,19374100,33.131304
2015-02-18,34.650002,34.709998999999996,34.189999,34.27,19992900,32.683067
2015-02-19,34.25,34.419998,34.049999,34.209998999999996,11017500,32.625844
2015-02-20,34.150002,34.57,33.91,34.41,20955600,32.816583
2015-02-23,34.400002,34.5,33.580002,33.759997999999996,25565500,32.196681
2015-02-24,33.610001000000004,34.490002000000004,33.509997999999996,34.41,29607500,32.816583
2015-02-25,34.029999,34.150002,33.73,33.950001,24686300,32.377885
2015-02-26,33.619999,33.880001,33.43,33.650002,25928400,32.091778000000005
2015-02-27,33.630001,33.639998999999996,33.209998999999996,33.25,24427300,31.710299
2015-03-02,33.290001000000004,34.130001,33.119999,34.060001,25406400,32.482791999999996
2015-03-03,33.950001,34.380001,33.91,34.099998,27332000,32.520936999999996
2015-03-04,33.860001000000004,34.41,33.720001,34.119999,23005800,32.540011
2015-03-05,34.259997999999996,34.5,33.59,33.73,21225800,32.168071999999995
2015-03-06,33.540001000000004,33.68,33.080002,33.189999,32373100,31.653076000000002
2015-03-09,33.200001,33.27,32.48,32.720001,33058800,31.204843
2015-03-10,32.240002000000004,32.41,31.5,31.700001,50278900,30.232076
2015-03-11,31.969998999999998,32.959998999999996,31.950001,32.330002,49683600,30.832903
2015-03-12,31.01,31.6,30.58,30.799999,107402400,29.37375
2015-03-13,30.629998999999998,30.98,30.360001,30.93,47954700,29.497730999999998
2015-03-16,30.93,31.110001,30.65,30.83,33074600,29.402362
2015-03-17,30.58,30.73,30.41,30.59,29215600,29.173475
2015-03-18,30.41,31.200001,30.299999,30.889999,39834100,29.459583000000002
2015-03-19,30.780001000000002,31.1,30.690001000000002,30.74,27414200,29.316529
2015-03-20,30.99,31.620001000000002,30.93,31.309998999999998,64777100,29.860134000000002
2015-03-23,31.290001,31.790001,31.200001,31.200001,29694000,29.755228999999996
2015-03-24,31.16,31.32,30.74,30.790001,28471400,29.364215
2015-03-25,30.809998999999998,30.889999,29.860001,29.889999,37691000,28.505889
2015-03-26,29.5,30.4,29.309998999999998,30.08,45450100,28.687092
2015-03-27,30.01,33.0,29.85,32.0,73857200,30.518183
2015-03-30,31.66,32.099998,31.299999,31.459999,51391500,30.003188
2015-03-31,31.43,31.93,31.200001,31.27,32098500,29.821987
2015-04-01,31.129998999999998,31.32,30.65,30.809998999999998,31532100,29.383287
2015-04-02,30.799999,31.23,30.67,30.809998999999998,20909600,29.383287
2015-04-06,30.809998999999998,31.25,30.450001,31.040001,21490900,29.602638
2015-04-07,31.07,31.59,31.0,31.26,23258300,29.81245
2015-04-08,31.23,31.559998999999998,31.059998999999998,31.309998999999998,18250300,29.860134000000002
2015-04-09,30.68,31.620001000000002,30.57,31.24,34167600,29.793376000000002
2015-04-10,31.33,31.940001000000002,31.33,31.93,28084900,30.451425
2015-04-13,31.809998999999998,32.049999,31.709999,31.73,23489000,30.260685
2015-04-14,31.68,31.940001000000002,31.27,31.49,39754000,30.031799
2015-04-15,32.259997999999996,32.990002000000004,32.07,32.830002,61083500,31.30975
2015-04-16,32.849998,32.990002000000004,32.700001,32.869999,28903200,31.347895
2015-04-17,32.509997999999996,32.700001,32.220001,32.470001,30593600,30.96642
2015-04-20,32.610001000000004,32.790001000000004,32.529999,32.73,20649300,31.214378000000004
2015-04-21,32.93,32.970001,32.279999,32.43,19023800,30.928271000000002
2015-04-22,32.41,32.720001,32.029999,32.700001,21144200,31.185769
2015-04-23,32.040001000000004,32.41,32.009997999999996,32.349998,23775300,30.851974
2015-04-24,32.41,32.48,32.02,32.080002,22759900,30.594479999999997
2015-04-27,32.080002,32.689999,32.080002,32.5,25869600,30.995029
2015-04-28,32.299999,33.040001000000004,32.23,33.02,29572800,31.49095
2015-04-29,32.560001,33.0,32.549999,32.889998999999996,21819000,31.366969
2015-04-30,32.709998999999996,32.849998,32.299999,32.549999,22013300,31.042713
2015-05-01,32.630001,33.490002000000004,32.619999,33.419998,27091200,31.872425
2015-05-04,33.27,33.5,33.220001,33.43,21397300,31.881964
2015-05-05,33.0,33.099998,32.57,32.639998999999996,29779200,31.353640000000002
2015-05-06,32.5,32.790001000000004,31.93,32.220001,31985400,30.950194
2015-05-07,32.27,32.630001,32.18,32.240002000000004,21475300,30.969406
2015-05-08,32.509997999999996,32.880001,32.34,32.799999,26926500,31.507334000000004
2015-05-11,32.68,32.709998999999996,32.43,32.689999,18358600,31.401668
2015-05-12,32.439999,32.5,32.0,32.25,24530200,30.97901
2015-05-13,32.27,32.900002,32.27,32.639998999999996,20470800,31.353640000000002
2015-05-14,32.860001000000004,33.130001,32.77,32.970001,21098900,31.670636
2015-05-15,33.09,33.119999,32.75,32.990002000000004,17149700,31.689847999999998
2015-05-18,32.98,33.41,32.849998,33.41,23689500,32.093294
2015-05-19,33.360001000000004,33.380001,32.990002000000004,33.150002,21867100,31.843542
2015-05-20,33.060001,33.5,33.009997999999996,33.369999,21359800,32.05487
2015-05-21,33.209998999999996,33.560001,33.07,33.549999,21269800,32.227776
2015-05-22,33.470001,33.509997999999996,33.32,33.450001,20845000,32.131718
2015-05-26,33.27,33.290001000000004,32.84,33.099998,28594500,31.795509999999997
2015-05-27,33.200001,33.849998,33.130001,33.709998999999996,30172700,32.38147
2015-05-28,33.740002000000004,34.150002,33.68,34.009997999999996,27065700,32.669646
2015-05-29,34.240002000000004,34.75,34.209998999999996,34.459998999999996,43545500,33.101912
2015-06-01,34.369999,34.59,33.68,33.91,46734500,32.573589
2015-06-02,33.639998999999996,33.75,33.139998999999996,33.27,36351100,31.958811999999998
2015-06-03,33.169998,33.240002000000004,32.59,32.73,38138700,31.440093
2015-06-04,32.509997999999996,32.720001,32.200001,32.310001,33761800,31.036647
2015-06-05,32.279999,32.299999,31.83,31.84,27778500,30.585169
2015-06-08,31.809998999999998,31.950001,31.209999,31.299999,38171600,30.06645
2015-06-09,31.33,31.66,31.15,31.25,33976700,30.018421000000004
2015-06-10,31.459999,32.16,31.370001000000002,31.82,33336800,30.565957
2015-06-11,31.950001,32.099998,31.84,31.85,24293600,30.594775
2015-06-12,31.719998999999998,32.099998,31.200001,31.32,31629800,30.085662
2015-06-15,31.120001000000002,31.51,30.940001000000002,31.389999,23175000,30.152903000000002
2015-06-16,31.26,31.76,31.129998999999998,31.639999,20254500,30.39305
2015-06-17,31.75,32.09,31.690001000000002,31.950001,28194200,30.690834000000002
2015-06-18,32.080002,32.5,32.0,32.380001,27722400,31.103888
2015-06-19,32.400002,32.57,31.959999,32.07,39008400,30.806103999999998
2015-06-22,32.259997999999996,32.389998999999996,32.080002,32.259997999999996,23608400,30.988615000000003
2015-06-23,32.310001,32.34,31.93,32.09,17995900,30.825315999999997
2015-06-24,32.150002,32.150002,31.879998999999998,31.91,23313900,30.652409999999996
2015-06-25,32.02,32.32,31.99,31.99,22743300,30.729257
2015-06-26,31.51,31.530001000000002,30.76,31.02,62157200,29.797486
2015-06-29,30.700001,30.98,30.309998999999998,30.389999,35194500,29.192313000000002
2015-06-30,30.629998999999998,30.690001000000002,30.15,30.42,34412200,29.221132
2015-07-01,30.49,30.549999,30.01,30.18,27178900,28.99059
2015-07-02,30.18,30.92,30.1,30.559998999999998,27105200,29.355614000000003
2015-07-06,30.24,30.450001,29.84,30.040001,32468100,28.856109000000004
2015-07-07,29.870001000000002,29.93,29.09,29.9,43833700,28.721625
2015-07-08,29.4,29.67,29.15,29.5,45223800,28.337389
2015-07-09,29.719998999999998,29.889999,28.82,28.93,47167800,27.789854
2015-07-10,29.200001,29.35,28.940001000000002,29.17,31423800,28.020395
2015-07-13,29.27,29.82,29.190001000000002,29.73,26452400,28.558324
2015-07-14,29.66,30.110001,29.440001000000002,29.65,39778300,28.481477
2015-07-15,29.65,29.99,29.469998999999998,29.690001000000002,47852500,28.519902000000002
2015-07-16,30.469998999999998,30.48,29.1,29.9,81166700,28.721625
2015-07-17,29.66,29.799999,29.1,29.469998999999998,43697600,28.308571
2015-07-20,29.620001000000002,29.620001000000002,29.07,29.1,33812900,27.953153999999998
2015-07-21,28.959999,29.26,28.67,28.719998999999998,45191000,27.588129
2015-07-22,28.57,28.85,28.43,28.610001,36387200,27.482465
2015-07-23,28.66,28.969998999999998,28.43,28.6,33775200,27.472859000000003
2015-07-24,28.530001000000002,28.639999,28.059998999999998,28.059998999999998,31621000,26.954140000000002
2015-07-27,28.07,28.42,27.620001000000002,28.35,42161100,27.232712
2015-07-28,28.51,29.18,28.440001000000002,28.959999,33182400,27.81867
2015-07-29,28.950001,29.129998999999998,28.790001,29.01,26470200,27.866701000000003
2015-07-30,29.1,29.450001,28.85,28.91,26582400,27.770640999999998
2015-07-31,29.120001000000002,29.120001000000002,28.77,28.950001,27158800,27.809065999999998
2015-08-03,29.0,29.35,28.9,29.049999,26213600,27.905123
2015-08-04,28.98,29.15,28.860001,29.129998999999998,25741700,27.98197
2015-08-05,29.190001000000002,29.389999,29.02,29.120001000000002,23622700,28.204743
2015-08-06,29.16,29.23,28.85,29.01,27958200,28.0982
2015-08-07,28.799999,28.959999,28.690001000000002,28.879998999999998,25606100,27.972285
2015-08-10,29.07,29.68,29.059998999999998,29.639999,22807400,28.708398
2015-08-11,29.469998999999998,29.48,28.959999,28.969998999999998,23758900,28.059457000000002
2015-08-12,28.66,29.57,28.66,29.459999,33589100,28.534055
2015-08-13,29.4,29.450001,28.870001000000002,28.870001000000002,18821900,27.962601
2015-08-14,28.92,29.040001,28.82,29.02,14302700,28.107885999999997
2015-08-17,28.83,29.200001,28.709999,29.08,15548300,28.166
2015-08-18,28.950001,29.049999,28.799999,28.91,19182600,28.001343
2015-08-19,28.65,28.799999,28.280001000000002,28.360001,30530100,27.468629999999997
2015-08-20,28.030001000000002,28.24,27.530001000000002,27.530001000000002,31936600,26.664718
2015-08-21,27.33,27.629998999999998,26.559998999999998,26.559998999999998,52288400,25.725204
2015-08-24,25.200001,27.629998999999998,24.870001000000002,26.25,83234200,25.424948
2015-08-25,27.040001,27.15,25.870001000000002,25.870001000000002,59371900,25.056893
2015-08-26,26.51,27.34,26.08,27.299999,47386700,26.441945
2015-08-27,27.719998999999998,27.91,27.01,27.719998999999998,38649400,26.848745
2015-08-28,27.67,28.610001,27.450001,28.42,43452400,27.526744
2015-08-31,28.33,29.129998999999998,28.16,28.540001,42401800,27.642972999999998
2015-09-01,27.91,28.17,27.66,27.82,44144000,26.945602
2015-09-02,28.35,28.6,28.139999,28.6,34618800,27.701087
2015-09-03,28.799999,29.42,28.690001000000002,29.08,38665900,28.166
2015-09-04,28.57,28.9,28.41,28.52,29116500,27.623601
2015-09-08,28.98,29.5,28.950001,29.5,27805000,28.572799
2015-09-09,29.719998999999998,30.120001000000002,29.17,29.24,30774100,28.320971000000004
2015-09-10,29.18,29.66,28.9,29.27,25195800,28.350028000000002
2015-09-11,29.08,29.52,29.040001,29.469998999999998,21786900,28.543740999999997
2015-09-14,29.469998999999998,29.530001000000002,29.09,29.389999,24065100,28.466256
2015-09-15,29.559998999999998,29.940001000000002,29.48,29.73,29819000,28.79557
2015-09-16,29.620001000000002,29.790001,29.4,29.77,25957800,28.834313
2015-09-17,29.620001000000002,30.200001,29.549999,29.709999,29805200,28.776197999999997
2015-09-18,29.219998999999998,29.42,28.809998999999998,29.02,60693400,28.107885999999997
2015-09-21,29.09,29.34,28.940001000000002,29.16,24417100,28.243484999999996
2015-09-22,28.67,28.9,28.48,28.67,28576200,27.768886
2015-09-23,29.02,29.09,28.59,28.74,25984000,27.836686
2015-09-24,28.379998999999998,28.67,27.870001000000002,28.48,32754700,27.584858
2015-09-25,28.940001000000002,29.120001000000002,28.629998999999998,28.809998999999998,29192300,27.904486
2015-09-28,28.68,29.360001,28.639999,28.76,42291000,27.856058
2015-09-29,28.83,29.35,28.76,29.24,34169600,28.320971000000004
2015-09-30,29.559998999999998,30.32,29.540001,30.139999,41051700,29.192683000000002
2015-10-01,30.209999,30.280001000000002,29.459999,30.0,29832800,29.057084000000003
2015-10-02,29.67,30.530001000000002,29.530001000000002,30.51,27901500,29.551053999999997
2015-10-05,30.73,31.379998999999998,30.559998999999998,31.209999,34842500,30.229052000000003
2015-10-06,31.16,31.85,31.110001,31.74,35530200,30.742394
2015-10-07,32.0,32.419998,31.719998999999998,32.32,36930100,31.304165
2015-10-08,32.23,32.599998,31.98,32.52,27794600,31.497878999999998
2015-10-09,32.369999,32.549999,31.940001000000002,32.139998999999996,24209900,31.129821999999997
2015-10-12,32.16,32.32,32.0,32.209998999999996,18795000,31.197621
2015-10-13,32.029999,32.48,31.98,32.040001000000004,35588600,31.032966
2015-10-14,31.389999,32.93,30.85,32.799999,75954800,31.769077000000003
2015-10-15,32.84,33.060001,32.459998999999996,32.75,37634800,31.72065
2015-10-16,32.75,33.200001,32.48,33.040001000000004,28659200,32.001536
2015-10-19,32.880001,33.619999,32.869999,33.59,37624000,32.534248
2015-10-20,33.400002,33.700001,33.310001,33.439999,24416100,32.388961
2015-10-21,33.669998,34.049999,33.32,33.369999,31928800,32.321162
2015-10-22,33.700001,34.5,33.59,34.400002,39572600,33.318791
2015-10-23,34.540001000000004,35.029999,34.400002,34.900002,42796600,33.803076000000004
2015-10-26,34.77,34.959998999999996,34.549999,34.59,22646900,33.502818
2015-10-27,34.41,34.549999,34.310001,34.470001,22630100,33.386590000000005
2015-10-28,34.470001,34.709998999999996,34.119999,34.709998999999996,21908400,33.619045
2015-10-29,34.200001,34.290001000000004,33.77,34.029999,21325200,32.960417
2015-10-30,34.099998,34.290001000000004,33.860001000000004,33.860001000000004,24693900,32.795761999999996
2015-11-02,33.73,34.279999,33.639998999999996,34.110001000000004,21743100,33.037905
2015-11-03,34.0,34.41,33.98,34.310001,18167000,33.231619
2015-11-04,34.27,34.27,33.900002,34.150002,20762100,33.30965
2015-11-05,34.099998,34.200001,33.73,34.0,16486100,33.163340000000005
2015-11-06,33.93,33.970001,33.41,33.84,23701700,33.007277
2015-11-09,33.599998,33.830002,33.080002,33.349998,24168700,32.529333
2015-11-10,33.169998,33.27,32.810001,33.209998999999996,22451700,32.392779
2015-11-11,33.16,33.380001,32.799999,32.860001000000004,19864700,32.051393
2015-11-12,32.709998999999996,32.919998,32.389998999999996,32.400002,23265400,31.602713
